file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,Automated near-miss detection and hotspot visibility in DC,Use Voxel to automatically detect near misses and identify high-risk areas across the million-square-foot distribution center to improve proactive safety oversight.,"We do get a lot of close calls, though. | Now, if I'm not mistaken, this thing will kind of help identify those areas? | And we would detect safety risks and near misses in real time.",3,2,1,True,39,59.0
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,"Forklift/PIT behavior monitoring (speeding, stops, proximity) during peak loading","Monitor forklift operations to catch failures to stop at intersections, speeding, and pedestrian/vehicle near-misses, especially during the high-traffic loading window each afternoon.","Because come 3 o'clock in the afternoon is when they start loading trailers, and that's when everybody kind of condenses down and starts putting things away real quick. | And for about a couple of hours out of the day, it's almost ridiculous the forklift traffic that's going. | But they don't have a whole lot of forklift incidents, but I know they've had a lot of close ones. | We can do things around speeding, stopping at intersections, and near misses. | This is an example of a forklift not stopping at an intersection.",5,3,2,True,65,102.6
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,"Ergonomics risk detection (improper bending, overreaching, heavy lifts)","Detect improper lifting posture and overreaching to reduce MSD risk, including handling 60–a heavy load rubber rolls where workers may lift improperly despite available aids.","That middle one that you got the improper bend or whatever, that's what would come in handy for us as well. | Because, I mean, we're dealing with anything from 60 to a heavy load roll of rubber also. | And they've been given every possible lift combination there is, and they still choose to throw them over their shoulder. | So we're looking at like lifting posture, overreaching, improper bending.",4,3,1,True,73,97.5
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,Detect unsafe pallet behaviors to reduce ankle injuries,Identify walking-on-pallet behaviors and issues with aging/unsound pallets that contribute to rolled ankles and other lower-extremity injuries.,"Well, right now, there was a big uptick, like I said, in the ankles to the point where they were almost going to start requiring boots. | So most of our stuff is shoulders, ankles, you know, lots of rolled ankles when you're walking on pallets and stuff like that. | And they're structurally not sound anymore. | Yeah, we're definitely going to be able to help with identifying pallet behavior.",4,3,1,True,43,96.2
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,"No-pedestrian zone monitoring (e.g., conveyors/rollers)",Define and monitor no-pedestrian zones such as conveyors/rollers to flag entries in hazardous areas and reduce lower-extremity injury risks.,"So when you get this set up, for instance, if we went with this type of deal, would we have to flag, like, the no pedestrian zones and, you know what I mean? | So in this case, they don't want anyone on the conveyor or the roller here, but it happens all the time because these pallets get stuck. | And you could tell me, okay, that no pedestrian zone is going to be here.",3,1,2,True,73,122.0
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,Use incident videos for safety training and coaching (with privacy blurring),"Leverage flagged video clips in new-employee training and coaching, optionally with body blurring for privacy or broader sharing.","The goal is not necessarily to be punitive or, like, use this as a punishment tool, but rather just improve visibility in the near misses, and you can incorporate into new employee training, your existing safety programs, and things of that nature. | So if you want to use videos for like training or coaching in a more public setting, we can blur the videos for you. | But, yeah, if you had it all on video, can't really argue with that.",3,1,2,True,68,144.0
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,"Retail shop safety monitoring (tire inflation, lifts/blocking, falling tires)","Apply Voxel in retail tire service shops to monitor hazardous tasks like tire inflation and vehicle lifting/blocking, given recent serious injuries in stores.","We haven't had a very good year in the retail side of things at the stores. | There's been several pretty serious injuries. | We had a 20-year-old girl, blew a tire up while she was standing over it, threw her back about eight feet, cut her up across the front, and shot air where it wasn't supposed to go in a bad way. | And then we've had a couple pickups fall, like they didn't leave the blocks up when they had them on the lift, and they weren't paying attention, and they rolled to check them while somebody's walking behind them and it rolled off. | How would it work, though, if you, like I said, you're not really into the retail part yet, but you think that might be coming?",5,5,0,True,45,134.2
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,Quantify impact of safety interventions with leading indicators and markers,Track trends in risky behaviors and use markers to correlate training or engineering changes with reductions in risk to quantify impact before injury data arrives.,"We can incorporate, you can see the small note here, we can incorporate these things called markers to show safety, training changes, behavior changes, conversations, to see what the impact is of the changes that we're making from a safety perspective. | But now we can actually look at the leading indicator data to say, okay, we added more lift tables, or we've done X, Y, and Z. | We've added a stop sign here to try to change forklift driving behaviors. | Now we can have a really good indication of has that been impactful or not.",4,0,4,False,73,131.5
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,safety,Assign and track safety actions with role-based access,"Route flagged clips to the responsible supervisor for coaching, track action completion, and limit user visibility by role/shift to reduce inter-shift friction.","I can take the video and send it to Bill and say, hey, this is what you guys are doing right now. | It gets an email with this video gets sent to Bill. | So you can add whoever you want to, to have access to this and not everyone has to be able to see everything. | So I can go here, click edit role, and I can kind of pick what level of access they should get to that site. | Like there's always a battle between the shifts and the supervisors. | So, yeah, if you could limit, like I wouldn't have to show our swing shift guy that they shift stuff or vice versa because then those two like to, you know, get after each other.",6,3,3,True,51,101.8
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,nonsafety,Quantify impact of safety interventions with leading indicators and markers,"Track trends and use markers to correlate program or engineering changes with risk reductions, providing measurable impact and ROI before injury data accrues.","We can incorporate, you can see the small note here, we can incorporate these things called markers to show safety, training changes, behavior changes, conversations, to see what the impact is of the changes that we're making from a safety perspective. | But now we can actually look at the leading indicator data to say, okay, we added more lift tables, or we've done X, Y, and Z. | We've added a stop sign here to try to change forklift driving behaviors. | Now we can have a really good indication of has that been impactful or not.",4,0,4,False,73,131.5
e4b2f981-a2ca-4c45-9257-ff6af898d095.json,Voxel Safety Intro: Copper Forge Industrial,2022,nonsafety,Assign and track safety actions with role-based access,"Use an assignment workflow to route clips to the right supervisors, track completion, and tailor access by role/shift to streamline follow-up and reduce friction.","I can take the video and send it to Bill and say, hey, this is what you guys are doing right now. | It gets an email with this video gets sent to Bill. | So you can add whoever you want to, to have access to this and not everyone has to be able to see everything. | So I can go here, click edit role, and I can kind of pick what level of access they should get to that site. | So, yeah, if you could limit, like I wouldn't have to show our swing shift guy that they shift stuff or vice versa because then those two like to, you know, get after each other.",5,2,3,True,51,108.6
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,Ergonomics risk monitoring and mitigation (overreach/improper bending),"Use Voxel to surface overreaching and improper bending hotspots using Posture Risk Index-based analytics and video clips, then adjust methods (e.g., raise forks, change stacking) to reduce musculoskeletal injury risk.","Ergonomics is a great opportunity that we're seeing where we may be able to, you know, help bring insights that we can get some quick wins through that. | what we're using is the Posture Risk Index, Rapid Entire Body Assessment. | now we're actually going to the specific clips where you'll see the exoskeleton on this individual is really starting to light up as they move into that pallet stack right there. | So from a training perspective, from a communications perspective, this is a great opportunity to reinforce that positive behavior.",4,0,4,False,73,133.5
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,"Forklift (PIT) and pedestrian safety: proximity, speeding, no-stops, coaching","Monitor PIT-to-PIT and PIT-to-person proximity, speeding, and no-stops at intersections; identify choke points and coach safe spacing and behaviors (e.g., seatbelt use).","So whether that is speeding, whether that's a pit-to-pit proximity, pit-to-pedestrian, no pedestrian zones, no stops, ergonomics, there's a plethora of use cases that are available out of the box to the platform. | So here we've got pit-to-pit proximity that we're capturing, we've got pit-to-person proximity, we've got no-stops at intersections that we're capturing, and we've got speeding. | So here's a pit interaction. | we want to coach people to be three, four feet apart from one another. | Or whether it's you see a clip and you're like, hey, I saw you unbuckle the seatbelt before you got out.",5,0,5,False,28,118.2
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,Area controls monitoring: liquid spills and no-pedestrian zones,Detect and enforce area controls such as liquid spills and no-pedestrian zones to prevent incidents.,"area controls, such as liquid spills, such as no pedestrian zones,",1,0,1,False,66,66.0
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,PPE compliance monitoring,Monitor PPE compliance to ensure the right PPE is worn at the right time and place.,"PPE compliance, right, PPE, at the right time, at the right place,",1,0,1,False,66,66.0
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,Heat maps and hotspot analytics to target high-risk areas,Use heat maps by camera and time to locate high-risk ergonomic or traffic hotspots and target observations or interventions.,"We'll have heat map reviews really to target some of those high-risk areas. | this will be made available to you via the heat maps with our next release, I can quickly see on this particular camera where we have hotspots of ergonomic improper bends or overreaches, | The heat map is also giving me the laser focus of where I may want to go in and take an observation",3,0,3,False,75,120.0
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,"Behavior-based safety coaching, pre-shift training, and gamification using clips","Leverage video clips to coach and reinforce safe behaviors, run behavior-based safety programs, and gamify engagement across shifts.","whether that's through training of the workforce and different elements that we work with our customers and we'll work with you around behavior-based safety programs, whether that's moving into the specific risks and areas that we can surface that data, whether that's gamification so that we get, you know, shifts kind of working together to see who is, you know, meeting the goals and objectives most quickly. | It's about caught you doing something safe as well. | You can collaborate. You can assign incidents to people. You can get a workflow fully enabled here so that I could communicate with Micah in the platform around a pre-shift training... I could forward this clip to somebody even outside of the platform... or embed it into a PowerPoint or something like that. | it's nice to see the positive reinforcement, too, that you talked about, like, especially when I think about coaching, being able to show two different clips of someone doing something right and someone doing something wrong and being able to speak to it.",4,1,3,True,51,256.2
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,"Streamlined safety workflows for leaders (assign, track, share)","Make safety programs easier for leaders by enabling simple in-platform assignment, tracking, and sharing of incidents and training materials to avoid cumbersome data entry.","not making it too cumbersome for the leaders, because if it's a ton of work for them to enter data or track data, it just becomes a task. | You can collaborate. You can assign incidents to people. You can get a workflow fully enabled here... share that video clip with somebody outside so that they could take action or embed it into a PowerPoint or something like that.",2,1,1,True,137,183.5
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,safety,Optimize pallet stack heights and segregate pallet types to reduce overreach risk,Use Voxel’s overreach insights to change pallet stack heights and segregate CHEP vs. white pallets to lower high reaches and repetitive strain risk.,"Can't we move our pallet stacks from 18 tall down to 8 tall, you know, whatever that number is. | So are there the easy wins like, hey, let's segregate CHEP pallets from pine pallets or white pallets? | So here we've got, that's almost seven feet high. | If it's a little bit lower and, you know, the employee's not having to reach, you know, seven feet up in the air to pull that pallet down and it's more at a neutral zone, we're going to save from a productivity time, you know, those two seconds it's going to take to pull that pallet down, but it's also going to be more ergonomically safe to do so.",4,2,2,True,49,148.8
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,nonsafety,Operational analytics: monitor open door durations,Track open door durations as an operational metric for facilities to support non-safety objectives like efficiency or energy management.,"and then some operational, open door durations, et cetera.",1,0,1,False,58,58.0
e7b7349c-1375-458c-bd7e-69ba9dcdd057.json,Voxel / Keystone Steel Systems sync,2023,nonsafety,Optimize pallet stack heights and segregate pallet types to improve productivity,"Use insights on overreaching to set lower pallet stack heights and segregate CHEP vs. white pallets, reducing handling time and speeding up operations.","Can't we move our pallet stacks from 18 tall down to 8 tall, you know, whatever that number is. | So are there the easy wins like, hey, let's segregate CHEP pallets from pine pallets or white pallets? | So here we've got, that's almost seven feet high. | If it's a little bit lower and, you know, the employee's not having to reach, you know, seven feet up in the air to pull that pallet down and it's more at a neutral zone, we're going to save from a productivity time, you know, those two seconds it's going to take to pull that pallet down, but it's also going to be more ergonomically safe to do so.",4,2,2,True,49,148.8
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,Ergonomic risk detection (improper bends and overreach),"Use computer vision to detect improper bending, overreaching, and other body mechanics issues in the warehouse to reduce sprains and strains.","We've had several injuries this year resulting from, you know, body mechanics and things like that. | We've had, in the last month, we've had two shoulders. | Their injuries from employees kind of overreaching, filling an order, pulling material off of a pallet rack or whatever. | We had a back strain, individual moving material, putting it away into a location or whatever, felt discomfort in its back. | From an injury prevention standpoint, looking at ergonomics, body mechanics, all of that. | So I think that's what really drew us to this particular product was, hey, is this a way kind of real time that we can look at what's going on, help us analyze, you know, are we doing things correctly?",6,6,0,True,54,114.3
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,Forklift/PIT and pedestrian safety monitoring,"Monitor powered industrial trucks for safe operation and interactions with pedestrians, including stopping at intersections and detecting unsafe forklift behavior.","whether it was behavior-based or whether it was, you know, utilizing a forklift incorrectly. | Is it forklift and pedestrian interaction, and maybe a struck by?",2,1,1,True,65,78.5
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,"Slip, trip, and fall prevention with area controls","Detect unsafe pedestrian presence in restricted areas and behaviors that create slip, trip, and fall risks (e.g., standing on rollers) to prevent injuries.","We've had falls in different situations like that, but, you know, but right now that's what we're really dealing with. | Here an individual stepping up on rollers, always a concern when you're standing on rollers for slip, trip, fall, sprained ankles.",2,1,1,True,118,124.0
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,PPE compliance monitoring,"Monitor and measure use of required PPE (e.g., gloves, high-visibility vests) to support initiatives like laceration reduction.","We've had, you know, the past, laceration reduction initiatives, getting the, utilizing proper gloves, things like that. | we also give you the ability to manage and measure are the employees wearing the appropriate PPE at the appropriate time in the appropriate space.",2,1,1,True,120,133.0
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,Safety analytics dashboards and heatmaps for leading indicators,"Use dashboards and heatmaps to identify where, when, and how often unsafe conditions occur, enabling targeted actions and measuring compliance impact.","What we do at Voxel, we flip that on here, we turn safety and safety management into a proactive effort. | I really liked some of the hot spots and some of the stuff you can go back and analyze when it when it happened, how it happened, | I really like that hotspot aspect of it, you know, where you're not seeing it. It's going to show you, hey, here's where we've had incidents, potential incidents repeatedly. That and the dashboard where you can drill down and get into that information.",3,2,1,True,104,161.7
ec843722-94c8-4abb-8e5f-c14662084ddb.json,Voxel AI Platform Demo,2023,safety,Near-miss capture to support pre-shift coaching and daily safety huddles,Capture unreported near misses and surface them for use in daily daily safety huddles and targeted coaching.,we've really ramped up doing them on a daily basis with our warehouse group where each morning we do a daily safety huddle. | nobody's going to report anything here because nobody saw anything. | So we almost had a broken ankle or potential worse than that in amputation as this near-miss occurred. | What's that pre-shift coaching session going to be about? | we could use these as learning tools for everyone.,5,2,3,True,50,79.8
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,safety,Detect safety glasses (PPE) presence,"Customer wants the system to detect whether people are wearing glasses/safety eyewear to support PPE compliance, even if it can’t distinguish prescription vs. safety glasses.","We wanted to ask, does the system, could the system check for glasses? | No, you're like safety glasses? | I know it probably wouldn't, yeah, wouldn't differ, it wouldn't, I know it'd be hard for it to tell whether prescription or safety glasses, but just glasses in general. | Not at this time, but that is something the team may consider in the future.",4,3,1,True,31,86.2
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,safety,Monitor no-pedestrian zones and hotspots,"Use Voxel to capture and quantify no-ped zone events, identify high-risk areas (assembly cells and tempering), review videos, and inform changes.","I mean, the thing that stands out is that, you know, the no-ped zone. | Y'all have, in the last about a month, a little over 41,000. | Yeah, and we know our big areas is between our assembly cells and then over in tempering. | So, yeah, it is capturing, and we are looking at the videos. | We just, it'll be a big project to put in and make changes and such.",5,3,2,True,60,69.2
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,safety,Ergonomics risk monitoring,Leverage the system for ergonomic-related observations in addition to pedestrian safety.,"It's been so helpful, not just for like the pedestrian stuff or the ergonomic stuff, but we've had some incidents where we've been able to go back and look at those because of the cameras just simply being there.",1,1,0,True,212,212.0
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,safety,Post-incident video review,Use camera footage to review incidents after they occur to understand what happened.,we've had some incidents where we've been able to go back and look at those because of the cameras just simply being there.,1,1,0,True,123,123.0
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,safety,Assign incidents and track accountability,Share the platform with managers/supervisors to assign safety follow-ups and track open/resolved actions and accountability.,"we do want to get it to the managers and supervisors so then we can actually start assigning stuff to the supervisors. | And so it's going to be different the way that you assign incidents. | So you're going to be able to report out on, like, what actions were open, what are resolved, and what is going on. | And we're really going to be able just to track that accountability piece more than we can today.",4,1,3,True,68,99.5
eca035c7-1e29-4bfc-adbf-ae4c7937c9dc.json,Forge Axis Solutions / Voxel Bi-Weekly Sync,2024,nonsafety,Assign incidents and track accountability,Share the platform with managers/supervisors to assign follow-ups and use enhanced reporting to track open/resolved actions and accountability.,"we do want to get it to the managers and supervisors so then we can actually start assigning stuff to the supervisors. | And so it's going to be different the way that you assign incidents. | So you're going to be able to report out on, like, what actions were open, what are resolved, and what is going on. | And we're really going to be able just to track that accountability piece more than we can today.",4,1,3,True,68,99.5
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,safety,Lockout/Tagout and machine guarding hazard-zone monitoring (no-pedestrian zones),"Use cameras to create no-pedestrian/work-hazard zones around machinery to detect entry, support LOTO compliance, and coach workers to prevent bypassing guards or entering energized areas.","Yeah, but it's a matter of lockout, tagout procedures, that's right, that's right. | Violated machine guarding, went behind a guard, with part of the machine still running. | Those are areas of opportunity for our company to develop in terms of lockout, tagout, machine guard. | You know, what we can do today from a no pedestrian zone, know, work hazard zone use case is extremely applicable here. | We put a no-ped zone there to capture anybody going in and out just to kind of have those trainings towards, you know, is this locked out, tagged out procedure been followed?",5,2,3,True,82,112.6
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,safety,PIT proximity monitoring (person-to-PIT and PIT-to-PIT),Monitor forklifts for pedestrian proximity and PIT-to-PIT spacing to reduce collision and near-miss risk in busy areas.,"So, I just put on improper band, overreaching, person to pit, and pit to pit. | So like I said, whenever we added this camera, this is one that captured the forklift versus forklift incident. | So it's, I was thinking like a pit to pit proximity thing, like the fork was falling too close to the other. | So, yeah, I'll be really interested in that area to see pit to pit and person to pit is a big thing I'm looking for in that area.",4,2,2,True,77,106.2
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,safety,Ergonomic risk detection (overreaching/improper bend),Detect overreaching and improper bending postures across the view to reduce ergonomic injuries.,"So, I just put on improper band, overreaching, person to pit, and pit to pit. | So right now, improper bend and overreaching are for the entire view. | Let's get overreaching in there.",3,0,3,False,32,59.3
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,safety,Hard hat PPE compliance at Maintenance Propane Station,"Monitor the propane station area to detect ‘no hard hat’ events, especially among vendors and delivery drivers.","Actually, that will be another good place for a no hard hat because we have a lot of vendors and delivery drivers come through there and if they're not wearing their hard hat, I need to know that as well. | So I will add hard hat to that one whenever I pre-scope it.",2,1,1,True,59,131.5
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,safety,Forklift speeding detection,Detect and flag PIT speeding; the team is considering enabling a speeding use case pending additional data.,"As we're going through this, Trey, has Sam mentioned to you putting speeding? | He's asked me about five times. Eden and I have discussed it. | I'm not quite ready yet. I've got to do some more data.",3,0,3,False,55,64.3
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,nonsafety,Automated reminders for overdue actions,Send automatic email reminders or nudges to assignees when actions are pending or past due to improve follow-through.,"Is there a way to send them like a reminder or anything like that, that they've got actions pending or like they get an email like, hey, your actions past due or your about a week past due or whatever it is. | Not today, but it is something we expect to support later. | I'll follow up on that and just kind of give you just kind of a time frame of when that will be out.",3,1,2,True,58,121.7
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,nonsafety,Maintenance window suppression (no incident capture during scheduled work),Configure the platform to suppress incident capturing during Sunday maintenance windows to reduce noise and false positives.,"So their normal maintenance day is on Sundays. | So we need to add that in to the, no incident capturing Sundays from. | 6A to 6P. | All right. I'll get that added in there.",4,2,2,True,9,41.0
ed7d25b7-2ff1-415d-b27e-fbc76f5084ca.json,Oak Motive Solutions / Voxel Bi-Weekly Sync,2023,nonsafety,Increase camera coverage for monitoring and business case,Expand camera coverage so critical areas (including seldom-accessed zones) are visible for monitoring and to support the business case for broader deployment.,"We don't have a closer camera right there, and that's what I was thinking about because, actually, the event's not even on camera. | These cameras aggravate me sometimes with this motion detection because it only records whenever it detects motion. | making sure that all of the routinely accessed areas and all the areas that are, you know, not necessarily routinely accessed, but, you know, seldomly accessed, have have coverage that you can leverage, you know, our type of technology for that. | Rich Mills is wanting to increase camera coverage. And this helps, like, feed into that entire business case conversation as to why we need more coverage in the plant besides the several cameras.",4,2,2,True,115,171.2
eda76d69-1c9e-4ccb-8952-828c1c3c7fc2.json,Remy Farrell / Voxel Monthly Sync,2022,safety,PPE safety glove compliance monitoring,Enable and review safety glove detection across sites to monitor PPE compliance and gather feedback on alerts.,"Hey, the last thing I'll just mention is we got safety gloves turned on for you guys across the board this last week. | So feel free to take a look and sort of let us know if have any feedback before we jump back on a week from today.",2,0,2,False,114,115.5
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,Working at heights detection,"POC focus on detecting and alerting for working-at-heights activities/violations, with tuned clip durations and appropriate camera placement.","And the POC is mostly working at heights, so I think we should be hyper-specific for our before and after there. | know that Aaron's told me previously that the scope for the POC is just working at heights, | It's primarily working at height, so there's some nuance to the placement of those cameras in terms of, you know, what you want to look at and what angle you want to look at things so that you can, you know, have the most accurate, you know, and most precise experience possible.",3,0,3,False,91,160.7
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,Forklift–pedestrian near-miss detection,Monitor forklift safety to detect and review near misses between forklifts and pedestrians; enable this incident type on selected cameras during the POC.,"one of the videos you guys sent as part of the RFP process, was the forklift pedestrian near misses, we're happy to kind of enable those so you can see it. | Our software kind of comes with all of our use cases, like forklift safety and ergonomics.",2,0,2,False,90,122.5
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,No‑pedestrian zone intrusion,"Detect when people enter designated no‑pedestrian zones (e.g., around rollers), with configurable duration thresholds.","we say, hey, this region, the camera, nobody's supposed to be walking in it. So it's called the no-ped zone. | Usually it's like, hey, a noped zone is a very specific, very prescriptive one, like rollers or something.",2,0,2,False,106,107.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,Obstruction/blocking pathway detection,Identify when pathways are blocked and measure how long obstructions persist to support clearance and egress safety.,"Some of the longer videos that we see are routinely around obstructions because you not only want to track and identify that something is blocking a pathway, but maybe how long it's been.",1,0,1,False,187,187.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,Spill detection,Detect spill events as safety incidents and capture relevant video clips for review.,"I know we used to do longer for certain types, like for a spill, would be sitting there for like hours, and so we'd give you like a five-minute clip, but that just gave additional load for no real benefit, and so we've trimmed that down a bit,",1,0,1,False,243,243.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,safety,Ergonomics risk detection,Monitor ergonomics-related risks as part of the platform’s available incident types.,"Our software kind of comes with all of our use cases, like forklift safety and ergonomics.",1,0,1,False,90,90.0
edc1276d-8486-4554-b8e5-0dfd4ffc3882.json,Kelsey Everett Technical Deep Dive - Voxel AI,2022,nonsafety,No‑parking zone enforcement,Alert when vehicles or equipment are parked in restricted zones longer than a set threshold to support site compliance.,"We'd enable certain incident types. Like for example, I mentioned a no pedestrian zone or a no parking zone. | So like, hey, if you're parked in this area for more than 10 seconds, then give me an incident, right?",2,0,2,False,102,105.0
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Ergonomic overreach/improper bend monitoring at CRFM,They are seeing many overreach and improper bend events on the CRFM I-dozens of camera and want to validate sensitivity and review the footage.,"So we saw a lot of them in CRFM, both overreach and improper bend. | I'm not sure that those are actually overreaching. | Let's go overreach. | The 38, I-dozens of camera.",4,4,0,True,19,40.5
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Heatmaps to locate ergonomic hotspots and adjust workflow,Use embedded heat maps to pinpoint where overreaching occurs and explore changes to tote loading/stacking to reduce risk.,"we have heat maps now embedded here. | So this is sort of the, this is the hotspot right here. | That's something we can look at as far as maybe they're loading too many in there. | Yeah, it looks like it's going to be to overreach to set them down in the middle. | Reaching over the top, taking it out of an empty, or taking it out of one, and putting it into one that's, yeah.",5,3,2,True,36,73.2
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Change impact markers after lowering rack at Headliners,"After lowering a rack, they want a timeline marker across reports to measure the effect on overreaching and improper bending.","We lowered a rack at Headliners on the 21st of March. | And so we've already seen a pretty big reduction there, but I was wondering if we could get a marker thrown in. | Maybe all of them, just because some of that may, the change in the racks may actually reduce some of the improper bending, too. | You should see that on your side now for any reports that you run on the headliner camera.",4,3,1,True,53,95.5
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Obstruction detection tuning due to false positives,"They disabled obstruction detections because the system was misidentifying a rug, indicating a need to tune or adjust the feature.",Dropped the obstructions because I found it kept just randomly picking up a rug.,1,1,0,True,80,80.0
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Assign and track safety follow-ups with Actions,"Use the Actions workflow to assign owners, subscribers, and due dates for safety-related process changes like revisiting tote loading.","I wanted to walk you guys through this new Actions workflow that we released. | let's just put sort of revisit process for loading totes. | I could add you as a subscriber. | I could put a due date here. | So when I click on this and I go to the Action page, it says Revisit Process for Loading Totes, is there a, how do you close it? | and then you can mark it as complete.",6,1,5,True,28,59.8
eeff5c72-c472-4c17-b4b5-f2c181e024b2.json,Foundry Harbor Manufacturing / Voxel Sync,2023,safety,Shift-segmented safety dashboards and gamification,Create boards by shift covering all events and cameras to compare safety performance and enable weekly/monthly rewards.,"Do you guys have any more progress on kind of breaking up a dashboard by shift? | So would you want something initially, just three boards with all of the events, all of the cameras for each shift? | we can include shifts, and this is a way to segment the data now. | Yes, that would be the idea, and we can kind of gamify it and find a reward system. Weekly, and then probably monthly.",4,2,2,True,65,94.2
